Created on 07-22-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-27 07-PM,NEOUSD,56.57,57.1,56.26,56.72,376.02,21271.99
2018-03-27 06-PM,NEOUSD,56.51,57,55.65,56.57,1200.84,67568.91
2018-03-27 05-PM,NEOUSD,60,60.2,56.16,56.51,4471.9,256787.95
2018-03-27 04-PM,NEOUSD,59.2,60.5,59.19,60,1362.58,81323.05
2018-03-27 03-PM,NEOUSD,57.4,61,57.37,59.2,7028.18,415625.46
2018-03-27 02-PM,NEOUSD,58,58.56,56.81,57.4,3362.18,193877.91
2018-03-27 01-PM,NEOUSD,55,58.56,55,58,1790.34,101933.72
2018-03-27 12-PM,NEOUSD,55,55.84,55,55,539.74,29866.59
2018-03-27 11-AM,NEOUSD,55.55,55.84,54.51,55,755.36,41489.87
2018-03-27 10-AM,NEOUSD,54.45,56.82,54.39,55.55,1162.19,64701.58
2018-03-27 09-AM,NEOUSD,54.76,55.45,54.33,54.45,572.52,31365.54
2018-03-27 08-AM,NEOUSD,55.57,55.57,54.33,54.76,1155.28,63501.37
2018-03-27 07-AM,NEOUSD,56.12,56.12,54.8,55.57,1000.99,55274.25
2018-03-27 06-AM,NEOUSD,55.28,56.55,54.8,56.12,1463.55,81466.96
2018-03-27 05-AM,NEOUSD,54.59,55.67,52.71,55.28,7131.34,384035.12
2018-03-27 04-AM,NEOUSD,55,56.36,54.1,54.59,2522.4,139540.09
2018-03-27 03-AM,NEOUSD,55.8,56.55,55,55,4386.47,244879.99
2018-03-27 02-AM,NEOUSD,58,58,55.8,55.8,1722.95,97471.19
2018-03-27 01-AM,NEOUSD,59.91,59.91,58,58,982.55,57983.79
2018-03-27 12-AM,NEOUSD,59,60.01,58.58,59.91,704.69,42043.94
2018-03-26 11-PM,NEOUSD,60.24,60.91,58.84,59,2212.5,132612.84
2018-03-26 10-PM,NEOUSD,56.02,60.85,55.55,60.24,5687.64,335876.58
2018-03-26 09-PM,NEOUSD,56.3,56.62,55.55,56.02,590.6,33084.69
2018-03-26 08-PM,NEOUSD,57.46,57.46,56.01,56.3,1024.57,57831.33
2018-03-26 07-PM,NEOUSD,56.58,57.83,55.71,57.46,1149.05,65564.44
2018-03-26 06-PM,NEOUSD,56.1,56.79,55.64,56.58,1247.3,69859.06
2018-03-26 05-PM,NEOUSD,58.27,58.27,55.51,56.1,3708.35,208989.66
2018-03-26 04-PM,NEOUSD,58.62,58.62,57.58,58.27,576.98,33569.97
2018-03-26 03-PM,NEOUSD,57.9,58.75,57.9,58.62,3693.64,215922.51
2018-03-26 02-PM,NEOUSD,58.52,58.52,57.51,57.9,817.28,47534.92
2018-03-26 01-PM,NEOUSD,58.85,59.43,57.52,58.52,1005.76,58801.66
2018-03-26 12-PM,NEOUSD,58,59.66,57.21,58.85,2411.47,141083.51
2018-03-26 11-AM,NEOUSD,58.82,59.17,57.28,58,4786.07,280004.38
2018-03-26 10-AM,NEOUSD,59.9,60.3,58.82,58.82,1312.68,78485.27
2018-03-26 09-AM,NEOUSD,61.08,61.21,58.58,59.9,3492.33,209534.47
2018-03-26 08-AM,NEOUSD,62.1,62.97,61,61.08,1997.93,123616.32
2018-03-26 07-AM,NEOUSD,64.11,64.11,62.08,62.1,1503.39,94315.75
2018-03-26 06-AM,NEOUSD,64.89,64.89,63.71,64.11,369.48,23664.5
2018-03-26 05-AM,NEOUSD,64.4,65.1,64.4,64.89,658.65,42706.04
2018-03-26 04-AM,NEOUSD,64.54,64.88,64.13,64.4,150.92,9718.75
2018-03-26 03-AM,NEOUSD,64.88,65.6,64,64.54,227.69,14732.49
2018-03-26 02-AM,NEOUSD,64.8,64.89,64.5,64.88,72,4661.4
2018-03-26 01-AM,NEOUSD,65.22,65.22,64.5,64.8,40.2,2598.14
2018-03-26 12-AM,NEOUSD,65.27,65.88,65.22,65.22,125.59,8227.07
2018-03-25 11-PM,NEOUSD,64.74,65.88,64.62,65.27,229.7,14966.17
2018-03-25 10-PM,NEOUSD,66.57,67.66,64.74,64.74,695.43,46150.96
2018-03-25 09-PM,NEOUSD,65.45,66.57,65.45,66.57,525.35,34716.46
2018-03-25 08-PM,NEOUSD,65.28,65.45,64.74,65.45,292.88,19059.11
2018-03-25 07-PM,NEOUSD,65,65.28,64.74,65.28,183.21,11923.45
2018-03-25 06-PM,NEOUSD,64.4,65.56,64.4,65,2131.8,138660.81
2018-03-25 05-PM,NEOUSD,64.88,64.88,64.4,64.4,143.29,9269.99
2018-03-25 04-PM,NEOUSD,64.46,64.88,64.46,64.88,117.23,7594.86
2018-03-25 03-PM,NEOUSD,65.15,65.2,64,64.46,285.26,18428.42
2018-03-25 02-PM,NEOUSD,64.24,65.4,64.24,65.15,429.15,27879.54
2018-03-25 01-PM,NEOUSD,64.4,65.01,63.8,64.24,2367.91,151458.52
2018-03-25 12-PM,NEOUSD,64,64.9,63.9,64.4,1409.99,90349.03
2018-03-25 11-AM,NEOUSD,64.31,64.73,63.52,64,617.6,39407.89
2018-03-25 10-AM,NEOUSD,65.35,65.35,64.1,64.31,163.31,10539.73
2018-03-25 09-AM,NEOUSD,65.5,65.5,64.8,65.35,545.55,35635.84
2018-03-25 08-AM,NEOUSD,64.99,65.8,64.79,65.5,553.41,36298.2
2018-03-25 07-AM,NEOUSD,64.9,65,63.89,64.99,357.91,23020.49
2018-03-25 06-AM,NEOUSD,65.51,65.8,64.9,64.9,162.56,10614.26
2018-03-25 05-AM,NEOUSD,65.32,65.8,65.32,65.51,81.76,5346.16
2018-03-25 04-AM,NEOUSD,65.3,65.8,64.5,65.32,582.35,38037.58
2018-03-25 03-AM,NEOUSD,64.62,65.49,64.3,65.3,95.08,6178.25
2018-03-25 02-AM,NEOUSD,64.83,65.29,64.62,64.62,188.15,12204.19
2018-03-25 01-AM,NEOUSD,65,65.77,64.7,64.83,277.61,18057.1
2018-03-25 12-AM,NEOUSD,65.11,65.6,64.7,65,341.54,22307.34
2018-03-24 11-PM,NEOUSD,66.06,66.41,64.34,65.11,1345.38,87254.86
2018-03-24 10-PM,NEOUSD,66.3,66.6,65.6,66.06,694.25,45782.4
2018-03-24 09-PM,NEOUSD,68.31,68.31,66.16,66.3,1514.78,100941.31
2018-03-24 08-PM,NEOUSD,67.5,68.47,67.5,68.31,448.14,30581.61
2018-03-24 07-PM,NEOUSD,68.46,68.46,67.5,67.5,291.28,19788.37
2018-03-24 06-PM,NEOUSD,67.37,68.46,67.37,68.46,1270.88,85758.47
2018-03-24 05-PM,NEOUSD,68,68.03,67.04,67.37,985.38,66396.56
2018-03-24 04-PM,NEOUSD,68.38,68.54,67.68,68,853.23,58171.46
2018-03-24 03-PM,NEOUSD,68.54,68.54,68,68.38,428.37,29305.71
2018-03-24 02-PM,NEOUSD,67.79,69.11,67,68.54,655.23,44546.38
2018-03-24 01-PM,NEOUSD,68.23,68.39,67.12,67.79,423.53,28739.61
2018-03-24 12-PM,NEOUSD,66,68.23,65.69,68.23,1541.69,103623.78
2018-03-24 11-AM,NEOUSD,67,67.2,65.8,66,509.22,33875.48
2018-03-24 10-AM,NEOUSD,68.38,68.76,66.32,67,2701.54,181727
2018-03-24 09-AM,NEOUSD,68.5,68.83,68.04,68.38,491.56,33530.47
2018-03-24 08-AM,NEOUSD,68.52,68.99,68.12,68.5,867.68,59269.24
2018-03-24 07-AM,NEOUSD,69,69.62,68.52,68.52,823.04,57002.86
2018-03-24 06-AM,NEOUSD,68.66,69,68.32,69,800.22,54884.38
2018-03-24 05-AM,NEOUSD,69.6,69.99,68.3,68.66,663.32,45955.64
2018-03-24 04-AM,NEOUSD,69.1,69.99,69.09,69.6,775.99,53982.32
2018-03-24 03-AM,NEOUSD,69,69.69,68.85,69.1,367.59,25473.95
2018-03-24 02-AM,NEOUSD,68.81,69.69,68.35,69,1152.59,79246.56
2018-03-24 01-AM,NEOUSD,69.39,69.69,68.8,68.81,948.99,65770.69
2018-03-24 12-AM,NEOUSD,69.17,69.69,68.35,69.39,4456.19,309076.9
2018-03-23 11-PM,NEOUSD,66.6,69.4,66.6,69.17,2074.85,141795.56
2018-03-23 10-PM,NEOUSD,67.2,67.2,66,66.6,608.25,40545.73
2018-03-23 09-PM,NEOUSD,66.4,67.32,66,67.2,445.72,29843.53
2018-03-23 08-PM,NEOUSD,66.85,66.92,65.91,66.4,1890.17,125856.64
2018-03-23 07-PM,NEOUSD,66.94,66.94,66.35,66.85,137.77,9147.12
2018-03-23 06-PM,NEOUSD,66.28,67.74,66.2,66.94,1147.02,76783.51
2018-03-23 05-PM,NEOUSD,67.03,67.2,66.28,66.28,545.71,36368.97
2018-03-23 04-PM,NEOUSD,67.5,68,66.66,67.03,957.77,64481.87
2018-03-23 03-PM,NEOUSD,66.91,68.54,66.08,67.5,4373.54,294386.67
2018-03-23 02-PM,NEOUSD,64.58,67.29,64.4,66.91,5200.22,341389.1
2018-03-23 01-PM,NEOUSD,64.1,64.58,63.4,64.58,2859.87,182890.37
2018-03-23 12-PM,NEOUSD,65.79,65.79,63.5,64.1,1142.02,73349.31
2018-03-23 11-AM,NEOUSD,64.95,65.79,64.5,65.79,828.09,53859.42
2018-03-23 10-AM,NEOUSD,66.28,66.46,64.83,64.95,402.39,26258.26
2018-03-23 09-AM,NEOUSD,66.67,66.7,65.8,66.28,1537.67,101665.21
2018-03-23 08-AM,NEOUSD,64.39,66.67,64.39,66.67,3586.92,232763.88
2018-03-23 07-AM,NEOUSD,64.28,65,64.28,64.39,569.92,36775.67
2018-03-23 06-AM,NEOUSD,64.6,66,64.28,64.28,1490.03,96721.17
2018-03-23 05-AM,NEOUSD,65.2,65.5,64.3,64.6,2289.15,148888.21
2018-03-23 04-AM,NEOUSD,65.3,66.1,65,65.2,1127.24,74349.43
2018-03-23 03-AM,NEOUSD,66,66.1,64.52,65.3,1402.15,91319.05
2018-03-23 02-AM,NEOUSD,67.51,67.51,65.11,66,3201.86,211481.36
2018-03-23 01-AM,NEOUSD,68.66,68.82,67.33,67.51,1349.07,91812.16
2018-03-23 12-AM,NEOUSD,69.7,69.7,68.66,68.66,74.54,5170.86
2018-03-22 11-PM,NEOUSD,69.5,70.36,68.71,69.7,629.74,43986.99
2018-03-22 10-PM,NEOUSD,67.7,70.11,67.7,69.5,521.39,36025.12
2018-03-22 09-PM,NEOUSD,68.5,68.98,67.7,67.7,376.8,25738.64
2018-03-22 08-PM,NEOUSD,68.69,69.64,67.73,68.5,132.55,9081.05
2018-03-22 07-PM,NEOUSD,70.6,70.6,68.28,68.69,436.5,30164.15
2018-03-22 06-PM,NEOUSD,70.32,71.46,69.1,70.6,945.95,66573.66
2018-03-22 05-PM,NEOUSD,68.6,70.32,67.9,70.32,583.55,40318.78
2018-03-22 04-PM,NEOUSD,69.1,69.93,67.55,68.6,2019.09,138709.86
2018-03-22 03-PM,NEOUSD,66.1,69.11,66.1,69.1,5026.77,336905.67
2018-03-22 02-PM,NEOUSD,68,69.09,66,66.1,3799.02,254921.43
2018-03-22 01-PM,NEOUSD,70,70.42,68,68,1087.41,75018
2018-03-22 12-PM,NEOUSD,68.45,71.33,68.45,70,3575.83,250971.5
2018-03-22 11-AM,NEOUSD,70.5,70.97,68.11,68.45,2038.89,141244.57
2018-03-22 10-AM,NEOUSD,71.99,71.99,68,70.5,4712.05,328294.69
2018-03-22 09-AM,NEOUSD,73.42,73.7,70.79,71.99,1725.56,123503.41
2018-03-22 08-AM,NEOUSD,74.03,74.03,73,73.42,464.74,33997.32
2018-03-22 07-AM,NEOUSD,73.41,74.15,72.5,74.03,697.48,50884.41
2018-03-22 06-AM,NEOUSD,74.59,74.59,72.8,73.41,375.78,27696.51
2018-03-22 05-AM,NEOUSD,74.2,74.98,73.42,74.59,344.69,25697.86
2018-03-22 04-AM,NEOUSD,74,74.2,73.32,74.2,728.02,53710.23
2018-03-22 03-AM,NEOUSD,74.41,74.98,74,74,978.8,73266.91
2018-03-22 02-AM,NEOUSD,74.41,75,74.41,74.41,178.46,13295.82
2018-03-22 01-AM,NEOUSD,74.95,75.2,73.2,74.41,557.17,41447.76
2018-03-22 12-AM,NEOUSD,72.3,74.95,72.3,74.95,761.01,56064.57
2018-03-21 11-PM,NEOUSD,72.1,72.96,70.79,72.3,934.02,66833.82
2018-03-21 10-PM,NEOUSD,72.65,73.21,71.57,72.1,1159.15,84060.59
2018-03-21 09-PM,NEOUSD,72.95,73.61,72.35,72.65,761.78,55545.99
2018-03-21 08-PM,NEOUSD,72.56,73.48,71.8,72.95,766.68,55585.12
2018-03-21 07-PM,NEOUSD,73,75.4,72.3,72.56,2380.98,176170.25
2018-03-21 06-PM,NEOUSD,72.9,73.86,71.24,73,1845.86,134148.68
2018-03-21 05-PM,NEOUSD,73.3,73.86,70.7,72.9,5972.21,428971.73
2018-03-21 04-PM,NEOUSD,76.18,76.18,73.17,73.3,5709.94,423142.86
2018-03-21 03-PM,NEOUSD,76.44,77.8,75.03,76.18,2619.65,201690.6
2018-03-21 02-PM,NEOUSD,76.55,77.11,76.26,76.44,450.8,34641.68
2018-03-21 01-PM,NEOUSD,75.9,77.64,75.84,76.55,2039.75,156678.92
2018-03-21 12-PM,NEOUSD,76.8,77.1,75.03,75.9,2351.56,178746.6
2018-03-21 11-AM,NEOUSD,75.04,77.2,75.04,76.8,2409.69,184366.03
2018-03-21 10-AM,NEOUSD,75.75,76.47,75.02,75.04,859.62,65279.77
2018-03-21 09-AM,NEOUSD,74.85,76.19,74.78,75.75,708.98,53358.7
2018-03-21 08-AM,NEOUSD,73.73,75.09,73.57,74.85,1692.56,125989.98
2018-03-21 07-AM,NEOUSD,76.64,76.83,73.73,73.73,1415.29,105982.12
2018-03-21 06-AM,NEOUSD,76.3,76.9,74.9,76.64,2392.85,181900.19
2018-03-21 05-AM,NEOUSD,77,77.42,76.3,76.3,798.89,61342.12
2018-03-21 04-AM,NEOUSD,77,77.91,76.6,77,1322.44,102130.78
2018-03-21 03-AM,NEOUSD,76.1,77.24,75.4,77,670.42,51025.88
2018-03-21 02-AM,NEOUSD,77,77,75,76.1,1339.56,102053.08
2018-03-21 01-AM,NEOUSD,76.24,77,75.37,77,998.33,76122.13
2018-03-21 12-AM,NEOUSD,75.87,76.25,75,76.24,814.89,61559.41
2018-03-20 11-PM,NEOUSD,77.64,77.64,73.5,75.87,3389.66,253844.91
2018-03-20 10-PM,NEOUSD,77.95,78.5,76.38,77.64,3161.83,245189.14
2018-03-20 09-PM,NEOUSD,77,78.5,76.4,77.95,1854.95,142990.96
2018-03-20 08-PM,NEOUSD,78.1,79.49,76,77,5228.93,406686.57
2018-03-20 07-PM,NEOUSD,75.99,78.13,75.5,78.1,2356.88,181567.09
2018-03-20 06-PM,NEOUSD,76.74,76.93,74.9,75.99,2338.45,177890.93
2018-03-20 05-PM,NEOUSD,73.55,76.76,72.5,76.74,3869.41,288220.43
2018-03-20 04-PM,NEOUSD,69.9,73.82,69.73,73.55,8376.11,612098.06
2018-03-20 03-PM,NEOUSD,69.8,71,69.46,69.9,1542.65,108436.46
2018-03-20 02-PM,NEOUSD,69.07,70.11,68.61,69.8,888.29,61493.16
2018-03-20 01-PM,NEOUSD,70.53,71.61,69.07,69.07,2603.19,184332.05
2018-03-20 12-PM,NEOUSD,69.69,71.11,68.93,70.53,1105.4,77553.11
2018-03-20 11-AM,NEOUSD,68.57,70.21,68.57,69.69,892.43,61967.48
2018-03-20 10-AM,NEOUSD,68,69.3,68,68.57,1040.91,71546.95
2018-03-20 09-AM,NEOUSD,67.63,68.98,66.59,68,1582.84,106681.31
2018-03-20 08-AM,NEOUSD,68.11,68.67,67,67.63,2607.59,176671.79
2018-03-20 07-AM,NEOUSD,70.37,70.66,68,68.11,1228.15,85063.48
2018-03-20 06-AM,NEOUSD,70.55,70.77,69.09,70.37,646.79,45156.37
2018-03-20 05-AM,NEOUSD,70,70.79,68.71,70.55,1168.89,81194.24
2018-03-20 04-AM,NEOUSD,73.25,73.59,69.72,70,1785.03,127631.56
2018-03-20 03-AM,NEOUSD,73.5,74.33,72.37,73.25,1095.38,80511.3
2018-03-20 02-AM,NEOUSD,71.5,73.89,71.1,73.5,1072.2,77697.58
2018-03-20 01-AM,NEOUSD,73.27,73.99,70.34,71.5,4463.04,324381.65
2018-03-20 12-AM,NEOUSD,72.85,74,70.95,73.27,3116.09,227155.64
2018-03-19 11-PM,NEOUSD,68.33,73.82,67,72.85,7911.15,560012.56
2018-03-19 10-PM,NEOUSD,66.97,68.33,65.91,68.33,1628.25,110029.25
2018-03-19 09-PM,NEOUSD,67.41,68.2,66.04,66.97,1439.23,96841.12
2018-03-19 08-PM,NEOUSD,67.07,68.02,66.8,67.41,1493.81,100621.98
2018-03-19 07-PM,NEOUSD,66.6,67.63,65.8,67.07,1149.46,76478.25
2018-03-19 06-PM,NEOUSD,65.4,67.63,65.4,66.6,1615.37,108161.56
2018-03-19 05-PM,NEOUSD,67,67.13,65,65.4,2967.92,194853.77
2018-03-19 04-PM,NEOUSD,69,70.3,66.99,67,3463.56,238214.7
2018-03-19 03-PM,NEOUSD,68.3,69,66.7,69,1900.53,129667.84
2018-03-19 02-PM,NEOUSD,67.3,70,66.79,68.3,5109.27,349543.57
2018-03-19 01-PM,NEOUSD,64.95,68.11,64.1,67.3,6148.92,404267.04
2018-03-19 12-PM,NEOUSD,66,66,64.19,64.95,717.03,46583.6
2018-03-19 11-AM,NEOUSD,65.81,66,64.7,66,2011.28,132241.26
2018-03-19 10-AM,NEOUSD,65.25,66.11,62.9,65.81,5575.37,355357.47
2018-03-19 09-AM,NEOUSD,67.68,68.73,64.7,65.25,2760.7,182602.45
2018-03-19 08-AM,NEOUSD,64.66,69.19,64.66,67.68,3671.08,247784.63
2018-03-19 07-AM,NEOUSD,65,66.88,64.05,64.66,2694.23,175243.7
2018-03-19 06-AM,NEOUSD,65.92,66.58,64.7,65,2034.63,133149.4
2018-03-19 05-AM,NEOUSD,63.49,66.6,62.7,65.92,2172.26,141278.06
2018-03-19 04-AM,NEOUSD,62.91,64.5,62.42,63.49,677.85,43261.44
2018-03-19 03-AM,NEOUSD,63.5,64.18,61.87,62.91,1870.2,117535.27
2018-03-19 02-AM,NEOUSD,65.21,65.28,63,63.5,2978.47,191124.12
2018-03-19 01-AM,NEOUSD,67.03,67.44,62.83,65.21,4531.18,294504.98
2018-03-19 12-AM,NEOUSD,65.3,69,65.3,67.03,5212.94,352629.21
2018-03-18 11-PM,NEOUSD,64.2,67,64.2,65.3,3002.02,197614.91
2018-03-18 10-PM,NEOUSD,65.95,66.46,62.34,64.2,9830.59,634778.82
2018-03-18 09-PM,NEOUSD,56.61,68.41,56.6,65.95,14444.48,909310.75
2018-03-18 08-PM,NEOUSD,55,57.46,55,56.61,2147.25,121302.03
2018-03-18 07-PM,NEOUSD,54.38,56.42,52.79,55,3054.29,167013.27
2018-03-18 06-PM,NEOUSD,54,57.9,53.61,54.38,5959.21,332521.25
2018-03-18 05-PM,NEOUSD,49.9,54.9,49.7,54,8399.63,439675.77
2018-03-18 04-PM,NEOUSD,50,51,49,49.9,8926.38,445302.39
2018-03-18 03-PM,NEOUSD,53,53.12,50,50,8949.97,463674.32
2018-03-18 02-PM,NEOUSD,54.7,54.83,51,53,16144.02,846338.57
2018-03-18 01-PM,NEOUSD,56.88,56.88,54.7,54.7,2919.45,161437.36
2018-03-18 12-PM,NEOUSD,57.83,59,56.82,56.88,4578.97,267245.23
2018-03-18 11-AM,NEOUSD,55.99,58.7,55.55,57.83,4926.05,281661.96
2018-03-18 10-AM,NEOUSD,57.61,58.11,55.99,55.99,2490.33,142031.7
2018-03-18 09-AM,NEOUSD,57.61,58.2,57.22,57.61,830.19,47794.89
2018-03-18 08-AM,NEOUSD,57,58.3,56.9,57.61,846.72,48707.05
2018-03-18 07-AM,NEOUSD,57.48,58.15,57,57,558.68,32137.94
2018-03-18 06-AM,NEOUSD,57.04,58.35,57,57.48,941.76,54429
2018-03-18 05-AM,NEOUSD,56.7,57.41,56.44,57.04,486.87,27671.2
2018-03-18 04-AM,NEOUSD,57.3,59.33,56.37,56.7,3471.32,199179.71
2018-03-18 03-AM,NEOUSD,57.18,58.53,57,57.3,3144.89,180923.09
2018-03-18 02-AM,NEOUSD,59.3,59.3,57,57.18,11444.15,656796.83
2018-03-18 01-AM,NEOUSD,58,59.34,58,59.3,2061.57,120759.32
2018-03-18 12-AM,NEOUSD,60,61.03,58,58,5807.3,339577.81
2018-03-17 11-PM,NEOUSD,61.8,62.26,60,60,2793.39,168641.65
2018-03-17 10-PM,NEOUSD,61.6,62.25,61.6,61.8,336.47,20797.96
2018-03-17 09-PM,NEOUSD,61.55,63.7,61.33,61.6,531.45,33350.61
2018-03-17 08-PM,NEOUSD,60.68,61.87,60.09,61.55,1249.72,75832.03
2018-03-17 07-PM,NEOUSD,62.21,62.57,60.47,60.68,2477.95,152866.05
2018-03-17 06-PM,NEOUSD,63.32,63.91,62.2,62.21,1108.96,70039.85
2018-03-17 05-PM,NEOUSD,63.26,63.91,63.11,63.32,926.77,58668.53
2018-03-17 04-PM,NEOUSD,63.35,64.63,62.6,63.26,1970.24,125131.15
2018-03-17 03-PM,NEOUSD,64.1,65,63.35,63.35,1710.75,108933.31
2018-03-17 02-PM,NEOUSD,64.94,65.56,64.1,64.1,1611.55,104191.04
2018-03-17 01-PM,NEOUSD,66.39,66.5,64.68,64.94,1344.91,88181.21
2018-03-17 12-PM,NEOUSD,67.8,67.8,66.09,66.39,1668.18,111614.5
2018-03-17 11-AM,NEOUSD,68.29,68.76,67.68,67.8,118.94,8118.66
2018-03-17 10-AM,NEOUSD,68,68.29,68,68.29,146.11,9975.25
2018-03-17 09-AM,NEOUSD,68.49,68.49,67.67,68,42.01,2870.66
2018-03-17 08-AM,NEOUSD,67.3,68.49,67,68.49,923.11,62445.47
2018-03-17 07-AM,NEOUSD,66.84,67.9,66.84,67.3,327.9,22136.94
2018-03-17 06-AM,NEOUSD,68.24,68.24,66.84,66.84,66.52,4458.36
2018-03-17 05-AM,NEOUSD,68.11,68.32,67.28,68.24,97.39,6600.37
2018-03-17 04-AM,NEOUSD,67.79,68.11,67.06,68.11,67.95,4606.63
2018-03-17 03-AM,NEOUSD,67.76,67.79,67.76,67.79,88.95,6030.07
2018-03-17 02-AM,NEOUSD,67,67.84,66.61,67.76,303.68,20412.6
2018-03-17 01-AM,NEOUSD,68.5,68.98,66.66,67,1350.46,90573.4
2018-03-17 12-AM,NEOUSD,67.5,68.5,67.11,68.5,273.35,18488.04
2018-03-16 11-PM,NEOUSD,69.5,69.5,67.5,67.5,1010.59,69101.69
2018-03-16 10-PM,NEOUSD,69,69.58,69,69.5,338.45,23521.41
2018-03-16 09-PM,NEOUSD,69.5,69.85,68.64,69,1549.91,106914.82
2018-03-16 08-PM,NEOUSD,71,71,69.5,69.5,1082.1,75872.02
2018-03-16 07-PM,NEOUSD,70.5,71.7,70.27,71,546.7,39036.99
2018-03-16 06-PM,NEOUSD,70.51,71.15,70.29,70.5,619.04,43654.63
2018-03-16 05-PM,NEOUSD,70.92,71.5,70.51,70.51,467.48,33207.97
2018-03-16 04-PM,NEOUSD,71,71.47,69.76,70.92,2774.1,194857.08
2018-03-16 03-PM,NEOUSD,68.5,71.4,68.5,71,2572.14,179653.04
2018-03-16 02-PM,NEOUSD,69.18,69.91,68.27,68.5,2359.36,163584.07
2018-03-16 01-PM,NEOUSD,66.95,69.5,66.45,69.18,3511.69,240687.11
2018-03-16 12-PM,NEOUSD,66.82,67.45,66.46,66.95,556.19,37292.8
2018-03-16 11-AM,NEOUSD,65.84,66.82,65.84,66.82,538.35,35670.81
2018-03-16 10-AM,NEOUSD,66.47,66.86,65.84,65.84,343.03,22676.37
2018-03-16 09-AM,NEOUSD,68,68.1,66,66.47,1140.65,76221.35
2018-03-16 08-AM,NEOUSD,69,69,68,68,431.86,29484.56
2018-03-16 07-AM,NEOUSD,68.2,69,68.2,69,63.6,4374.6
2018-03-16 06-AM,NEOUSD,68.7,69.2,67.74,68.2,3108.35,214016.79
2018-03-16 05-AM,NEOUSD,68.33,69,67.47,68.7,914.04,62912.52
2018-03-16 04-AM,NEOUSD,67.22,68.41,66.42,68.33,496.21,33650.23
2018-03-16 03-AM,NEOUSD,67.68,67.72,66.53,67.22,1008.07,67711.37
2018-03-16 02-AM,NEOUSD,66.45,67.72,65.51,67.68,754.79,50470.19
2018-03-16 01-AM,NEOUSD,67.61,67.86,65.25,66.45,793.74,52451.62
2018-03-16 12-AM,NEOUSD,69.3,70.1,66.77,67.61,1707.53,117032.5
2018-03-15 11-PM,NEOUSD,69.85,69.85,69.12,69.3,223.96,15560.29
2018-03-15 10-PM,NEOUSD,68.99,70.1,68.99,69.85,353.95,24730.52
2018-03-15 09-PM,NEOUSD,69,69.9,67.9,68.99,509.46,34921.39
2018-03-15 08-PM,NEOUSD,68.9,69.91,67.59,69,520.12,36155.35
2018-03-15 07-PM,NEOUSD,68.08,69.74,68,68.9,652.83,45291.08
2018-03-15 06-PM,NEOUSD,68,69,67.36,68.08,518.52,35546.93
2018-03-15 05-PM,NEOUSD,67.51,68.89,66.7,68,1597.91,108841.82
2018-03-15 04-PM,NEOUSD,67.98,67.98,66,67.51,1468.46,98165.62
2018-03-15 03-PM,NEOUSD,71,71,65.89,67.98,2597.08,174476.75
2018-03-15 02-PM,NEOUSD,71,72.2,70.09,71,8914.4,637085.67
2018-03-15 01-PM,NEOUSD,69,71.5,68.9,71,1972.06,139407.48
2018-03-15 12-PM,NEOUSD,69.83,70.47,68.09,69,1255.88,87030.22
2018-03-15 11-AM,NEOUSD,69.6,70.79,69.3,69.83,1340.4,93561.82
2018-03-15 10-AM,NEOUSD,72.19,72.7,69,69.6,2587.59,183357.23
2018-03-15 09-AM,NEOUSD,70.45,72.53,70.06,72.19,1134.05,80680.69
2018-03-15 08-AM,NEOUSD,68.03,70.93,66.37,70.45,4269.74,293992.62
2018-03-15 07-AM,NEOUSD,66.37,68.52,66.37,68.03,4003.06,270509.58
2018-03-15 06-AM,NEOUSD,65.7,67.02,64.8,66.37,8454.9,550849.18
2018-03-15 05-AM,NEOUSD,66.5,66.88,65.2,65.7,1158.74,76614.34
2018-03-15 04-AM,NEOUSD,66.86,67.6,65.62,66.5,480.09,31919.68
2018-03-15 03-AM,NEOUSD,65.29,67.92,65.2,66.86,1378.14,92138.67
2018-03-15 02-AM,NEOUSD,68.91,69.64,65.2,65.29,4515.6,301095.45
2018-03-15 01-AM,NEOUSD,69.23,70.15,68.52,68.91,857.69,59353.51
2018-03-15 12-AM,NEOUSD,71.06,72.03,68.8,69.23,1328.04,93177.7
2018-03-14 11-PM,NEOUSD,71,72.5,70.6,71.06,699.78,50149.08
2018-03-14 10-PM,NEOUSD,69.68,72.88,69.34,71,3550.62,253778.44
2018-03-14 09-PM,NEOUSD,71.8,71.8,68.2,69.68,5385.52,374142.43
2018-03-14 08-PM,NEOUSD,71.73,71.98,71,71.8,1017.79,72622.4
2018-03-14 07-PM,NEOUSD,71.66,73.18,71.66,71.73,999.17,72338.42
2018-03-14 06-PM,NEOUSD,72.6,72.71,71,71.66,1558.22,111644.03
2018-03-14 05-PM,NEOUSD,74,74.38,71.22,72.6,6114.77,442429.21
2018-03-14 04-PM,NEOUSD,76.97,76.97,73.01,74,3826.25,285402.86
2018-03-14 03-PM,NEOUSD,77.89,77.89,76.2,76.97,793.38,60834.07
2018-03-14 02-PM,NEOUSD,77.04,78.15,77,77.89,1137.03,87875.35
2018-03-14 01-PM,NEOUSD,78.15,78.15,76.3,77.04,1012.98,77907.2
2018-03-14 12-PM,NEOUSD,77.88,78.38,76.33,78.15,2535.54,195599.63
2018-03-14 11-AM,NEOUSD,77.66,78.49,77,77.88,1295.02,100842.26
